variable,horizon,shock,fevd
Trade_Balance_lag1,3,Inflation_lag1,0.015144529873450005
Trade_Balance_lag1,3,Government_Debt_lag1,0.010893951768944459
Trade_Balance_lag1,3,Trade_Balance_lag1,0.5313860436517359
Trade_Balance_lag1,3,Exchange_Rate_lag1,0.02521894631164139
Trade_Balance_lag1,3,Reserves_lag1,0.006661936138314575
Trade_Balance_lag1,4,GDP_Growth,0.08076356740550442
Trade_Balance_lag1,4,Capital_Formation_lag1,0.32314504930302446
Trade_Balance_lag1,4,Inflation_lag1,0.023149763810239088
Trade_Balance_lag1,4,Government_Debt_lag1,0.012330108773396953
Trade_Balance_lag1,4,Trade_Balance_lag1,0.5181337695938757
Trade_Balance_lag1,4,Exchange_Rate_lag1,0.03361835784684092
Trade_Balance_lag1,4,Reserves_lag1,0.008859383267118421
Trade_Balance_lag1,5,GDP_Growth,0.07887633335808522
Trade_Balance_lag1,5,Capital_Formation_lag1,0.3173908477531199
Trade_Balance_lag1,5,Inflation_lag1,0.032226344726926114
Trade_Balance_lag1,5,Government_Debt_lag1,0.013622445495532258
Trade_Balance_lag1,5,Trade_Balance_lag1,0.5057008774917406
Trade_Balance_lag1,5,Exchange_Rate_lag1,0.04113671440897251
Trade_Balance_lag1,5,Reserves_lag1,0.011046436765623295
Trade_Balance_lag1,6,GDP_Growth,0.07705805086179085
Trade_Balance_lag1,6,Capital_Formation_lag1,0.31312594090696516
Trade_Balance_lag1,6,Inflation_lag1,0.03997368602553689
Trade_Balance_lag1,6,Government_Debt_lag1,0.01469816579008403
Trade_Balance_lag1,6,Trade_Balance_lag1,0.4936375957826004
Trade_Balance_lag1,6,Exchange_Rate_lag1,0.04821126411880752
Trade_Balance_lag1,6,Reserves_lag1,0.01329529651421506
Trade_Balance_lag1,7,GDP_Growth,0.07546348456353681
Trade_Balance_lag1,7,Capital_Formation_lag1,0.31009864828248673
Trade_Balance_lag1,7,Inflation_lag1,0.04629962002203962
Trade_Balance_lag1,7,Government_Debt_lag1,0.015638301828023143
Trade_Balance_lag1,7,Trade_Balance_lag1,0.4821279040863879
Trade_Balance_lag1,7,Exchange_Rate_lag1,0.0548687295416137
Trade_Balance_lag1,7,Reserves_lag1,0.015503311675912068
Trade_Balance_lag1,8,GDP_Growth,0.07413809816377431
Trade_Balance_lag1,8,Capital_Formation_lag1,0.30752692841171503
Trade_Balance_lag1,8,Inflation_lag1,0.051808627755971955
Trade_Balance_lag1,8,Government_Debt_lag1,0.016513766557922333
Trade_Balance_lag1,8,Trade_Balance_lag1,0.4714327356388419
Trade_Balance_lag1,8,Exchange_Rate_lag1,0.06102098890045171
Trade_Balance_lag1,8,Reserves_lag1,0.017558854571322755
Trade_Balance_lag1,9,GDP_Growth,0.0729824258160612
Trade_Balance_lag1,9,Capital_Formation_lag1,0.30507373108326996
Trade_Balance_lag1,9,Inflation_lag1,0.0568950781683243
Trade_Balance_lag1,9,Government_Debt_lag1,0.01733970885124032
Trade_Balance_lag1,9,Trade_Balance_lag1,0.4616308301041514
Trade_Balance_lag1,9,Exchange_Rate_lag1,0.06665118836928242
Trade_Balance_lag1,9,Reserves_lag1,0.019427037607670384
Exchange_Rate_lag1,0,GDP_Growth,0.004467656759657686
Exchange_Rate_lag1,0,Capital_Formation_lag1,0.01712973634988886
Exchange_Rate_lag1,0,Inflation_lag1,0.5886110630340535
Exchange_Rate_lag1,0,Government_Debt_lag1,0.1205633986974212
Exchange_Rate_lag1,0,Trade_Balance_lag1,0.018270574206666397
Exchange_Rate_lag1,0,Exchange_Rate_lag1,0.2509575709523123
Exchange_Rate_lag1,0,Reserves_lag1,0.0
Exchange_Rate_lag1,1,GDP_Growth,0.05200971009119205
Exchange_Rate_lag1,1,Capital_Formation_lag1,0.09219671240532097
Exchange_Rate_lag1,1,Inflation_lag1,0.47247165003923636
Exchange_Rate_lag1,1,Government_Debt_lag1,0.07069934365662617
Exchange_Rate_lag1,1,Trade_Balance_lag1,0.017063342002949088
Exchange_Rate_lag1,1,Exchange_Rate_lag1,0.2672466582714091
Exchange_Rate_lag1,1,Reserves_lag1,0.02831258353326635
Exchange_Rate_lag1,2,GDP_Growth,0.035790681032585356
Exchange_Rate_lag1,2,Capital_Formation_lag1,0.1366086696497682
Exchange_Rate_lag1,2,Inflation_lag1,0.4014370770389802
Exchange_Rate_lag1,2,Government_Debt_lag1,0.059102627589695526
Exchange_Rate_lag1,2,Trade_Balance_lag1,0.010368955141700097
Exchange_Rate_lag1,2,Exchange_Rate_lag1,0.2995897622392707
Exchange_Rate_lag1,2,Reserves_lag1,0.057102227308000006
Exchange_Rate_lag1,3,GDP_Growth,0.027329825372777856
Exchange_Rate_lag1,3,Capital_Formation_lag1,0.14138238916593446
Exchange_Rate_lag1,3,Inflation_lag1,0.371409766207322
Exchange_Rate_lag1,3,Government_Debt_lag1,0.058809263817984674
Exchange_Rate_lag1,3,Trade_Balance_lag1,0.009149961765916098
Exchange_Rate_lag1,3,Exchange_Rate_lag1,0.3178418422773367
Exchange_Rate_lag1,3,Reserves_lag1,0.07407695139272825
Exchange_Rate_lag1,4,GDP_Growth,0.025016158980185273
Exchange_Rate_lag1,4,Capital_Formation_lag1,0.13827111489856414
Exchange_Rate_lag1,4,Inflation_lag1,0.3614768015833482
Exchange_Rate_lag1,4,Government_Debt_lag1,0.06065643490495466
Exchange_Rate_lag1,4,Trade_Balance_lag1,0.007638065171640703
Exchange_Rate_lag1,4,Exchange_Rate_lag1,0.3245941027063788
Exchange_Rate_lag1,4,Reserves_lag1,0.08234732175492837
Exchange_Rate_lag1,5,GDP_Growth,0.02366514223972831
Exchange_Rate_lag1,5,Capital_Formation_lag1,0.1402567367033167
Exchange_Rate_lag1,5,Inflation_lag1,0.35587047798103066
Exchange_Rate_lag1,5,Government_Debt_lag1,0.06127479477004107
Exchange_Rate_lag1,5,Trade_Balance_lag1,0.006522016795031566
Exchange_Rate_lag1,5,Exchange_Rate_lag1,0.3259394386831645
Exchange_Rate_lag1,5,Reserves_lag1,0.08647139282768725
Exchange_Rate_lag1,6,GDP_Growth,0.022614265027089162
Exchange_Rate_lag1,6,Capital_Formation_lag1,0.14717119114895705
Exchange_Rate_lag1,6,Inflation_lag1,0.34884594452082734
Exchange_Rate_lag1,6,Government_Debt_lag1,0.06067252404415146
Exchange_Rate_lag1,6,Trade_Balance_lag1,0.006167950307828884
Exchange_Rate_lag1,6,Exchange_Rate_lag1,0.3255739985849661
