Y,T,Inflation,Government_Debt,Trade_Balance,Exchange_Rate,Reserves,C_DRC,C_France,C_Germany,C_Ghana,C_Morocco,C_Nigeria
0.1174914634878998,-0.3523525082110058,0.3863395215007822,-1.7705004179783106,0.3212108368204646,0.8533597963157666,0.6606882631433462,0,0,0,0,0,1
0.4154232002109012,-0.3849210220967833,0.4816659740863122,-1.75659601961302,0.5350823377512834,0.8621199611076834,0.8460116714871405,0,0,0,0,0,1
0.6601814700210079,-0.4140923048470301,0.1972515561160526,-1.6904020786889955,0.5225656850250524,0.8616713890190769,0.8318073440441889,0,0,0,0,0,1
-0.3169811857601719,-0.7862215762079497,0.1596992827391302,-1.702568973207518,-0.1110671841448803,0.8646173061985712,0.6937686700760878,0,0,0,0,0,1
-1.4579394959011724,-1.2376964166607562,0.2446913421526078,-1.4580816483051284,-0.70606169055123,0.9372369802004856,0.5746662259367138,0,0,0,0,0,1
-0.8105057756502019,-0.6918437076246899,0.6774740104116955,-1.2051279753252204,0.0879294541257799,1.0405416890073025,0.5521045607818696,0,0,0,0,0,1
-0.5120396322245584,-0.369860954313939,0.7172947645937078,-1.1458347542942648,0.5153096544591212,1.1108621204724176,0.7857502861151135,0,0,0,0,0,1
-0.4358866770980513,-0.0877889144084059,0.4719698933079906,-0.9395492982215378,0.1737320155679151,1.1112218856389449,0.8353207906192924,0,0,0,0,0,1
-1.4938836907208837,0.0169702775072926,0.4255775861893471,-0.8547758047493825,-0.6627069079197918,1.112246013917812,0.7665129510551365,0,0,0,0,0,1
-0.051381054547021,0.1443883783242555,0.5432165455356166,-0.5789371629528243,-0.7853338244840272,1.1708086668460915,0.7387810514235114,0,0,0,0,0,1
-0.1569263783188466,0.9125229919048023,0.7388111471103964,-0.5253412121338488,-0.2734208680575886,1.212627984126908,0.7482175003241344,0,0,0,0,0,1
-0.2616700920367089,0.9179353345986464,0.8236312500418065,-0.3678154800840006,-0.1007273405884285,1.235141244823981,0.6658233165757271,0,0,0,0,0,1
-0.110432995188979,0.8548847869262705,1.0408753126680994,-0.0587068562256206,0.1606711605492391,1.3907887248500663,0.6064827134587802,0,0,0,0,0,1
